1 1:2 2:0.95188 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.2415 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.951736 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.0598 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.951367 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.8838 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.95059 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.717 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.949968 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.5727 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.949317 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.548 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.948616 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.6254 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.947745 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.724 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.947011 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.8015 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.945946 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.8584 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.945166 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.894 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.943819 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.0218 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.942677 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.154 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.941804 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.2925 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.940419 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.4767 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.939662 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.5618 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.938734 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.6901 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.938026 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.7169 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.937721 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.6674 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.937186 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.6432 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936889 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.5909 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.937018 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.5502 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.93679 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.5696 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936692 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.493 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936638 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.4913 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936228 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.4556 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936355 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.3858 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936149 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.4085 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935975 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.3243 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935796 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.3089 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.93604 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.2444 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935891 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.2246 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936048 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.2432 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935805 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.2452 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.93598 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.1737 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935896 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.1283 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935818 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.0776 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935942 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.0288 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.9358 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.0252 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935712 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.0377 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935558 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.0366 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.93568 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.9923 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935642 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.9624 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935471 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.9939 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935409 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.9688 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935291 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.9644 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935411 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.9789 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935586 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.9991 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.93587 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.971 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935883 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.9496 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935865 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:44.9897 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936398 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.039 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936351 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.1017 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936397 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.2118 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936304 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.3002 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936196 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.3584 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936093 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.4017 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.936002 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.4251 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935827 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.4768 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
1 1:2 2:0.935785 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:45.607 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 
