1 1:2 2:0.944916 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.945612 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.946251 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.947249 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.948692 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.950481 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.952005 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.95286 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.953014 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.953158 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.953189 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.952952 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.952788 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.952415 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.952231 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.95188 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.951736 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.951367 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.95059 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.949968 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.949317 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.948616 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.947745 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.947011 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.945946 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.945166 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.943819 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.942677 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.941804 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.940419 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.939662 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.938734 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.938026 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.937721 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.937186 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936889 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.937018 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.93679 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936692 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936638 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936228 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936355 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936149 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935975 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935796 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.93604 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935891 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936048 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935805 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.93598 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935896 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935818 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935942 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.9358 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935712 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935558 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.93568 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935642 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935471 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935409 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935291 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935411 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935586 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.93587 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935883 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935865 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936398 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936351 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936397 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936304 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936196 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936093 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.936002 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935827 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935785 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935807 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935737 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935576 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935226 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.935115 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.934905 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.934843 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.934675 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.9345 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.934312 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.934178 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.93399 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933856 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933845 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933778 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933791 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933665 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933612 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933559 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.93351 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933455 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933422 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933292 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933187 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933067 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.932927 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.932762 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.932577 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.932193 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.9318 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.931578 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.931255 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930973 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930711 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.93042 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930112 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929837 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929668 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929576 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.92952 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929741 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929774 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929758 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929659 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929482 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929153 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.928676 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.928271 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.927858 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.927562 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.927536 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.927589 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.927627 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.927695 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.927781 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.927765 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.927837 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.927991 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.92812 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.928306 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.92849 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.92871 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.928869 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.92913 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929401 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929676 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929873 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930086 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.93022 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930209 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930209 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930185 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930092 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930057 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930003 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929941 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929875 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929833 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929703 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.92941 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929245 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929184 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929202 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929121 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929153 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929311 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929446 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929576 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929719 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.929931 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930025 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930113 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930413 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930696 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.930882 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.931303 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.931657 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.931998 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.932291 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.932404 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.932661 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933119 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.933508 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.93389 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.934351 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:3 2:0.993703 3:0.948333 4:0.934742 5:0 6:0 8:0.820429 9:0.578083 10:0 11:0 12:0 
1 1:3 2:0.988398 3:0.935169 4:0.892024 5:0 6:0 8:0.820581 9:0.58359 10:0 11:0 12:0 
1 1:3 2:0.960906 3:0.935568 4:0.815879 5:0 6:0 8:0.821814 9:0.57914 10:0 11:0 12:0 
1 1:3 2:0.936127 3:0.915347 4:0.727146 5:0 6:0 8:0.82238 9:0.5794 10:0 11:0 12:0 
1 1:3 2:0.9367 3:0.860537 4:0.637028 5:0 6:0 8:0.823615 9:0.576532 10:0 11:0 12:0 
1 1:3 2:0.93734 3:0.801275 4:0.550574 5:0 6:0 8:0.823203 9:0.573248 10:0 11:0 12:0 
1 1:3 2:0.93783 3:0.871399 4:0.656939 5:0 6:0 8:0.823416 9:0.570592 10:0 11:0 12:0 
1 1:3 2:0.938581 3:0.917749 4:0.736449 5:0 6:0 8:0.82316 9:0.563411 10:0 11:0 12:0 
1 1:3 2:0.93937 3:0.86459 4:0.654635 5:0 6:0 8:0.826033 9:0.560808 10:0 11:0 12:0 
1 1:3 2:0.940141 3:0.907671 4:0.726713 5:0 6:0 8:0.82608 9:0.556763 10:0 11:0 12:0 
1 1:3 2:0.940593 3:0.857483 4:0.649309 5:0 6:0 8:0.825176 9:0.557695 10:0 11:0 12:0 
1 1:3 2:0.940881 3:0.805818 4:0.576828 5:0 6:0 8:0.822011 9:0.556766 10:0 11:0 12:0 
1 1:3 2:0.941188 3:0.863474 4:0.661603 5:0 6:0 8:0.820259 9:0.554577 10:0 11:0 12:0 
1 1:2 2:0.941467 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.941875 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.942285 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.94324 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.943814 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.944236 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.944938 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
1 1:2 2:0.945397 3:0 4:0 5:0 6:0 8:0 9:0 10:0 11:0 12:0 
