0    0.376732    0.329454   0.0020691  0.00102889           0           0 0.000763805  0.00100761           0           0  0.00606788           0           0           0  0.00108491           0           0           0    0.424815    0.503805    0.496574 
1 0.870874 0.959059 0.902831 0.949052 0.945856 0.940584 0.515012 0.500748 0.499952 0.434316 0.999999 0.999999 0.999999  0.99997 0.879013 0.864017 0.857861 0.854076 0.125176 0.537449 0.501093 
2    2.00706    2.01512   0.559439   0.623618 0.00295874          0   0.225032  0.0792473          0          0   0.999946   0.015116   0.015116          0   0.660664  0.0106556   0.012162          0   0.402407   0.504163   0.389708 
3  0.711093  0.739261  0.901133  0.840561         0         0  0.368304 0.0593137         0         0  0.999952         0         0         0  0.713981         0         0         0  0.293857  0.518091  0.501636 
4 0.893578 0.974376 0.868161 0.931259 0.924682        0 0.699818 0.522404 0.236574        0 0.999998 0.999971 0.999825        0 0.876235  0.89602 0.859866        0 0.174905 0.567658 0.507774 
5 0.697213 0.767807 0.866364 0.871663        0        0 0.773904 0.680627        0        0 0.999974        0        0        0 0.554964        0        0        0  0.31526   0.5636 0.508702 
